class_code,title,content,class
3,家裡的吸盤掛鉤老是黏不住？教你「4個」小方法，讓它黏得更牢固吧！   ,有時東西沒地方放，或者想放在顯眼的地方時，大家就會把東西掉在掛鉤上。家庭式的掛鉤可分吸盤式和釘子，兩者相比吸盤式較不會破壞牆面，所以家庭的接受度也比較高，可是吸盤式的缺點就是不太穩固，一段時間後就會突然掉下來，讓東西掉得亂七八糟。怎麼讓吸盤式掛鉤能在牆上黏得更穩更牢固呢？以下就來教大家幾個小技巧吧！1、沾點水  要讓吸盤穩穩黏住牆壁，最常用的方法就是沾點水黏在吸盤上，這種方式雖然會比沒有沾水好一點，但效果仍然不是很理想。2、沾點肥皂水  需要效果更好的話我們可以使用肥皂水，同樣也是把肥皂水塗抹在吸盤上，迅速黏到牆面，待乾透了就可以掛東西，效果很不錯。3、沾點蛋白  用棉花棒沾些蛋白均勻抹在吸盤上，注意剛黏上去的掛鉤不要立刻掛上東西，等蛋白完全乾透，一般需要12個小時左右，這時候在蛋白的作用下，吸盤掛鉤會變得十分牢固，掛東西再也不用擔心經常掉落。 4、沾點牙膏  如果怕用蛋白會有味道或浪費，可以用比較簡單的，也是生活中經常用到的東西來代替，最好的就是牙膏。將牙膏適量塗抹在吸盤上，待牙膏乾得差不多時就可以掛東西了。這樣的方式出來的效果也是很好的，比起用水或者肥皂水塗抹的效果都要好。需要注意的是，牆面的乾淨程度也會影響到吸盤的黏性，而黏的時候從中間向四周用力，把吸盤掛鉤中的空氣壓出來，空氣越少黏合程度也就越好。小編也曾聽過在吸盤上塗抹「乳液」也可以增加黏度，如果你家的吸盤掛鉤總是很容易脫落，不妨參考以上的方法吧！,排行列舉
3,女性每個月都會害怕「血漬」沾到床單上？學會這超有效的３個方法，讓你輕鬆解決。,床單上出現「血漬」是很正常的事，有時候可能是傷口造成的，不過所有的女性應該在月經來的時候也都很害怕，會不小心外漏沾到床單吧？床單沾到血跡真的會讓人很崩潰，不過別擔心！學會這些方法以後，你就知道該怎麼去處理了。 方法一、對付血漬1、讓血漬處保持濕潤，不然乾了更不好清洗不用把整條床單都泡到水裡，只要把沾了血漬的地方浸泡在水中就可以了！記得不要使用「熱水」，熱水會更易使血液中的鐵質與床單中的纖維相結合，讓它更不好清洗。所以，一定要用冷水。2、噴上能將血漬分離出來的化學物質在床單血漬處噴上能將其分離出來的化學物質，現在市面上有不少能起到將污漬分離出來的化學物質，你需要買的是含氨氣的清潔劑，專門針對血漬的。你也可以自製那種化學物質，將 2 湯匙的鹽和 1 湯匙洗髮精或洗碗精混合入冷水就可以了。  3、將清潔劑塗在血漬處，稍等片刻記得，有血漬的地方一定要保持濕潤的狀態。   方法二、洗床單1、將床單放進洗衣機，並加常量的洗衣精，將水溫調節到冷水，然後按平常的洗床單模式啟動洗衣機。  2、將洗好的床單拿出來，確保上面沒有明顯的血漬之後再烘乾或晾乾。如果還有血漬，那麼從方法一開始重洗一遍或幾遍，直到沒有血漬為止，然後像平常一樣將床單烘乾或晾乾。3、如果是白床單，那麼清洗的時候還要添加漂白水！因為白床單上沾了血漬會很明顯，所以加了漂白水的效果才會好。  方法三、常用的血漬清潔劑1、用牙刷在血漬處刷上玻璃清潔劑，然後清洗。  2、發現血漬後，馬上塗上雙氧水，可能會發出嘶嘶聲並有泡泡冒出來。這種方法在沾了血漬的衣服上特別有用。  3、在你噴上化學清潔劑之前，先在浸濕的血漬處塗上「檸檬汁」，放上幾分鐘之後清洗。注意：使用一種新的清潔劑或清潔液之前現在小塊床單上試試，如果沒有出現褪色等不良反應，那就可以在大範圍內使用。 女生最怕小月沾到床單了，一沾到就覺得很崩潰！,排行列舉
3,別整天看「正妹照」，換個口味看完這些照片，我們無地自容,1. 他--是一位西藏運輸兵， 軍功章代表著他為祖國立的汗馬功勞， 可他連自己的妻子難產死亡都沒來的及看上一眼。下跪， 在妻兒的墓前下跪……男兒一跪仍英雄！！！！2.相信大家都有過類似的情況，你會怎麼做呢?像她們嗎?無動於衷?3.他手裡的吃的你吃過嗎?你會吃嗎?4.看著這張照片你怎麼想的？5.為了幾塊錢的生活費6.17歲的礦工，他一次背100多斤的煤走1000多米，一次一塊錢7.為了生活，這位老婆婆，用她幾乎沒有力量的身體在.....8.一位為了生存而`````的老爺爺9.一位老人獨自抗議先行教育的收費制度10.就是在西安，就是在這個地方有人花了30多萬吃了一頓飯11.再看看我們的孩子在什麼樣的教室裡上課12.還記得嗎?這些所謂的明星在做秀烤肉，烤出來的煳肉居然賣了1780013.而在這裡，兩個孩子卻因付不起區區百來元的學費而被迫綴學在家，過早地肩負起了生活的重擔，對他們來說，100多元錢的學費竟如天文數字14.廈門遠華大案的主犯賴昌星走私達500多億元，偷逃稅收300多億元。300多億元是一個什麼樣的概念呢－－如果以一個城 鎮的孩子讀完九年制義務教育的學費為4000元計算，這筆巨款足以讓700多萬的孩子免費接受九年義務教育15.就是那張在網上廣泛流傳，引起了無數爭議的照片。 我想，這張照片最大的現實意義不在於它揭示了社會巨大的貧富反差，更讓人揪心的還在於－－當這兩個孩子長大之後， 我們又該用什麼來保證他們所代表的兩個階層的和睦相處？16.我只是想要回我的工錢，可是......17.可能他們一輩子也出不了山，但是我們卻在享受他們的稅收18.還有下面這位可憐的賣紅薯的老人，在影響市容和他要活下去之間，我們應該如何選擇呢？19.當代縴夫，那能有幾多愛?20.我們許多所謂的明星，唱一首歌、賣個笑就是幾萬甚至是幾十萬上百萬的進帳， 卻對依法納稅記性特差。更有甚者，某些明星還拿著捐助希望工程來做秀， 拿貧困地區的孩子來開涮－－大家都應該還記得，就是這位大明星， 以捐助希望小學為名，拍了宣傳片達到了炒 作的目的之後就拍屁股走人的嘴臉吧？21.現代雨人22.拾荒者，母親是這樣老去的23.為了我給她照相，她特意借了個布書包其實她的是個400克的奇強牌洗衣粉袋24.當代礦工每次都有衝動。25.塞外的春天乍暖還寒。26.這個人曾經是電子科大的一個教授說明：這個老人每天都在學校裡穿行，他文革受到迫害，十分的慘。平反後卻對國家沒有一句怨言，現在把每個月工資全捐給了希望工程，自己撿破爛為生，不僅這樣，如果每月有多餘的錢也全捐了出去。多麼高尚的老人！！！！！！他如果享受起來，比很多的人都好，她的兒子女兒全在國外，每月都給他寄很多錢， 他卻全捐了出去，這樣的老人難道不值得大家尊敬嗎？27.我可愛的女兒，我拿什麼給你們幸福！！！！！！28.少年不言愁~~~~至少你可以讓自己和老邁的母親填飽肚子~~應該羞澀的是那些哈日哈韓，玩遊戲都砸上萬的混帳闊少。29.老婆，我好著呢，吃的好睡的好，穿的也好。大城市真漂亮……30.一對賣藝的姐弟：再收緊！！！暫時的窒息，只為一頓不太美味的早餐31.乖~~~~~~不哭，奶奶賺錢去~~~~~~送你去讀書~~~~~~~32.不是我影響市容~~~~~~~~~ 我很餓~~~~~~~~33.垃圾堆裡的精神家園~~~~~~~~~~~~~~34.為了救學生，這位老師的人生停止在這裡35.為了能上學，每天去給一家窯廠背磚坯，她每次背16塊，重40公斤，走140米，只得3分3釐工錢36.那天，我們可以讀書了，我們高興了，爺爺卻哭了37.這是中國教育制度的悲哀，我希望每一個中國人都能夠看到這些照片，來喚醒億萬中國人的人性，發揮我們智慧的本質，來救助這些人,排行列舉
3,綁鞋帶的方法總是一成不變？快來試試這１６種超酷炫的鞋帶綁法，絕對吸睛又獨特！   ,小編穿運動鞋或帆布鞋其實真的很討厭綁鞋帶，每次穿脫都好麻煩...但如果在綁鞋帶上面能有一些變化，感覺就會變的比較好玩！而且穿在腳上感覺也超吸引人目光的！這次就要來教大家 16 種超酷炫的綁鞋帶方法，一起來學學吧！ 1、LADDER 2、ZIPPER  3、DOUBLE BACK  4、LOOP BACK  5、BUSHWALK  6、SAWTOOTH  7、FOOTBAG  8、DISPLAY  9、HASH  10、TWISTIE 11、HIDDEN KNOT  12、RIDING BOW影片教學  13、CHECKERBOARD  14、LATTICE  15、BI-COLOUR  16、STAR 這 16 種綁鞋帶的方法真是看得我眼花撩亂呢！,排行列舉
3,日本人背一根「管子」出門大家都覺得怪怪的...事實上它是一個強大的「避難神器」！,日本位於太平洋板塊和歐亞板塊的交接處，經常發生地震，2011年的311大地震更對日本造成嚴重創傷，為了減少地震帶來的損害，人們想盡辦法，採取各種防災措施，像是建造抗強震的房屋、進行逃生演練等。日本的設計公司nendo推出了一款攜帶方便、功能完善、小而巧的逃生包MINIM+AID，減少災害帶來的損傷，幫助人們度過緊急時刻。別懷疑，MINIM+AID就是一根「管子」，猛然一看還以為有人背著鋼管呢！或許或覺得背根管子怪怪的，其實這根管子大有玄機呢！不同於一般不便攜帶的救難包，管子裡面按造現代人的需求共分為5個部分。打開銀色管子後，裡頭的5個黑色小管子分別有不同的功用。編號1：別看它小小的一個，在緊急的情況下想得知外界資訊，它就是一個收音機。沒電的話也不用擔心，它採取的是手搖發電，多餘的電力會儲存在內置的蓄電池中。此外，它還能當作充電器使用，為你的電子產品充電，功能非常強大。編號2：裡面裝的是一件雨衣，打開即可使用，收納非常方便。必要時刻可以用來擋風遮雨，也可以用來放置一些個人的用品和藥品。編號3：是一個緊急的照明燈，遇到停電時，用來照亮周圍環境。有了光亮可以提高被救的機會。編號1的管子也可以為這個照明燈充電。編號4：水是人生存的必需品，裡面有一包水，剪開就能飲用。管子則是當作杯子使用，也可以裝盛其他東西。編號5：是一個簡易的急救箱，災難中難免不小心受傷，裡面配有簡單包紮用品，繃帶、剪刀、藥品等臨時急救的用具。最後，用來放置5個黑色小管子的銀色外殼也不簡單，裡面藏有一個小哨子，緊急狀況發生時，用來發送求救訊號。不起眼的MINIM+AID，可說是妙極的逃生神器，極簡化的設計，一根管子就將人們避難時的緊急用品結合在一起，一旦發生緊急事故，放在家中顯眼的地方就能迅速背起逃難，再也不用背一大包，煩惱自己該帶什麼了，因為裡面什麼都有啊！看完之後小編都超想買一個，像台灣這樣颱風、地震的國家，超需要也超實用的，準備揪團團購吧！把這篇文章分享出去，讓更多人知道這個避難神器的強大功能吧！,排行列舉
3,【廚房的排水孔堵塞！】主人只倒入一種天天在吃的東西...幾分鐘後就連傭人都拍手叫好！,大開眼界的用法！食鹽是生活中不能缺少的調味品。但如果你只是拿食鹽來調味，那就太可惜了。只要掌握正確的使用方法，它就能幫助人們解決生活中的很多難題。下面這7種情況都可以使用食鹽解決，掌握這些生活小妙招，讓生活變得更輕鬆吧。1.電熨斗使用久了上面會有一些難以去除的污漬。取來一張烘焙紙，在上面均勻撒上食鹽，然後將電熨斗開到最熱，在食鹽上熨燙1分鐘，面板就能光亮如新。2.摔碎的雞蛋很難清理。在碎雞蛋上灑一些食鹽，10～15分鐘後用廚房紙巾擦掉，很輕鬆就能完全擦乾淨。3.做料理時鍋中的油著火，手邊沒有滅火產品時可以將食鹽灑進去。（千萬切記不可以用水！）4.做料理時鍋底的焦糊物質很難清理。加入一些食鹽，與水混合，靜置10分鐘，焦糊的物質就會自動脫離，再刷一下就乾淨了。5.海綿刷使用一段時間後會變髒。將它泡在食鹽水中待一晚，第二天就能變乾淨。6.浴盆使用一段時間後會堆積污漬，將食鹽和松節油混合，攪拌一下。將沒有融化的食鹽撈出來清理浴缸，幾分鐘就能讓浴缸光亮如新。但操作過程中最好佩戴手套，防止手部被腐蝕。7.排水孔堵塞後，將食鹽與蘇打粉混合，攪拌均勻倒進去，然後倒些白醋。15分鐘後再倒一鍋熱水，排水孔就能順暢起來。,排行列舉
3,教你一個10周消滅「啤酒肚」，得到「結實腹肌」,教你一個10周消滅「啤酒肚」，得到「結實腹肌」的新方法！！真的很有效！！正當高強度間歇訓練（High-Intensity interval training HIIT）流行在中國健身圈中的時候，另一股新的減肥運動正悄然在美國健身圈子裡火了起來，這個運動的名字叫高強度力量訓練(High-Intensity Power Training HIPT)。這個訓練的減脂效果比HIIT有過之而無不及，10周的訓練能讓人的體脂降低4%以上，對於一個普通人來說，4%的體脂可是可以輕輕鬆鬆塞滿一個臉盆，也可以讓一個胖子變成一個腹肌男~從2012年作為針對運動員最大有氧能力訓練被設計出來開始，到現在被推廣到大眾健身中，幾年的發展也讓這個運動被更多的人接受。與此同時，大量針對HIPT的研究也表明，HIPT具有非常顯著的減脂作用，和能夠在不產生所謂的「死肌肉」的情況下提高肌肉含量和有氧運動能力。目前流行的HIPT訓練很大程度上是基於風靡美國的Crossfit訓練，基本的訓練模式有兩種，第一種是「多關節大肌群大強度低組數訓練」和「一系列自重訓練」相結合的模式，另一種是「多關節大肌群大強度低組數訓練」和「限時無限組數自重訓練」相結合的模式。訓練的時候沒有組間間歇時間，要求儘快完成。何為「多關節大肌群大強度低組數訓練」？臥推頸後深蹲頸前深蹲羅馬尼亞硬拉負重引體向上肩上推舉挺舉抓舉所謂大強度低組數是指——65%以上的最大重量，每組做3-5個何為「限時無限組數自重訓練」？規定3-4個動作為一組，比如這裡用10個伏地挺身+15個自重蹲起+20個卷腹為例，設定一段時間，比如15分鐘，限時無限組即為在這15分鐘里儘可能快和多的完成上面的循環，可以隨意進行少量休息，但是這個訓練的目的就是儘可能多的刺激你的肌肉群。在英語中「限時無限組數自重訓練」的英文簡稱為AMRAP（As Many Rounds As Possible）那麼我們在健身房裡可以開展HIPT嗎？當然可以，但是開展前一定要注意以下幾點1、HIPT訓練強度非常大，如果沒有一定的健身基礎請不要輕易嘗試。(參考標準：可以完成insanity訓練或者TABATA訓練。)2、最好和同伴一起結伴進行訓練，方便進行保護。3、訓練前一定要做好熱身，訓練後要做好放鬆。4、訓練期間保證好休息和飲食。一旦訓練中或者訓練後感覺疼痛或者不舒服馬上停止訓練。5、選擇動作的時候切記選擇自己能夠熟練掌握的動作，如果對某些動作不熟悉，先進行1-2周的針對性訓練熟悉動作。如何安排？每周訓練天數為3-4天，水平高的朋友可以進行5天。訓練的天數最好是連續進行，比如周一到周四。每天訓練總時間不超過30分鐘。每天都選擇2個「多關節大肌群大強度低組數訓練」，「傳統系列自重訓練」和「限時無限組數自重訓練」交替進行。訓練安排範例如下：周一到周四訓練。周一：「多關節大肌群大強度低組數訓練」——頸後深蹲+臥推，各自進行三組，第一組65%最大重量做5個，第二組75%最大重量做5個，第三組85%最大重量做5個。「傳統系列自重訓練」——50個自重蹲起+100個跳繩+10個波比跳+50個自重蹲起+100個跳繩+10個波比跳。周二：「多關節大肌群大強度低組數訓練」——羅馬尼亞硬拉+負重引體向上，各自進行三組，第一組65%最大重量做5個，第二組75%最大重量做5個，第三組85%最大重量做5個。「限時無限組數自重訓練」——限時12分鐘，循環動作為15個伏地挺身+25個卷腹+30個開合跳。試試這個？周三：「多關節大肌群大強度低組數訓練」——肩上推舉+頸前深蹲，各自進行三組，第一組65%最大重量做5個，第二組75%最大重量做5個，第三組85%最大重量做5個。「傳統系列自重訓練」——50個俯臥登山跑+5個引體向上+20個登山跳+50個俯臥登山跑+5個引體向上+20個登山跳。周四：「多關節大肌群大強度低組數訓練」——頸後深蹲+臥推，各自進行三組，第一組65%最大重量做5個，第二組75%最大重量做5個，第三組85%最大重量做5個。「限時無限組數自重訓練」——限時10分鐘，循環動作為20個窄距伏地挺身+10個兩頭起+8個波比跳。訓練項目可以自行安排，根據上面的介紹選擇和安排自己專屬的訓練即可。HIPT作為新興的減脂運動，如果能夠好好利用，能夠很好地減脂，同時提高身體的運動能力。對於平台期希望有新突破的朋友，HIPT也可以作為一種突破的利器！,排行列舉
3,杜拜打工3年，回國就買了4棟房子！想不到在杜拜打工這麼好賺！看完之後，花盡畢生財產也要去一次呀......,在杜拜，本地人生孩子=生房子，這是讓很多非本地人最羨慕嫉妒恨的一個事情。阿聯規定，凡國民第一次結婚的夫婦都會免費得到一棟別墅，外加約人民幣50萬的結婚補貼。凡是夫婦生育一個孩子，國家就免費分給孩子一棟100平米左右的房子，不論生幾個，生一個給一個棟，不過也需要排隊等，有的家庭要等好幾年才輪上。此外，孩子從出生之日起，父母還能按人頭每月從政府部門領取兒童撫育金，其金額通常以千元計，足以支付一個兒童的日常生活所需。▋醫療保障阿聯實行公立醫院全免的制度，就連外籍人員也實行醫療免費，只需交約12元人民幣的掛號費即可。如果醫生建議需要在海外做手術，政府也完全付費，甚至包括陪同人員的酒店住宿費用，每人每天約400元人民幣的補助。▋薪酬待遇本地人佔盡一切「便宜」阿聯普通公民的月薪大約在3000-5000美元之間，但每月的固定開支也就主要用在飲食上，外加一定的電話費、手機費，水費按戶收不打表，電費也是象徵性的收每度半分錢迪拉姆。因此，一個普通家庭一個月的正常開支只佔工資的很小一部分，所以阿聯人每年到國外旅遊度假幾次是很正常的現象。政府給當地人安排了很多公務員崗位任選，而且都是屬於管理層或者要害部門，那種基層公務員都是外來人口乾的。不公平的是，這些悠閒的本地人，工資還比他要高很多，並且還可以每年漲工資、定期升職。還有，本地人從來不會被炒魷魚。▋教育福利阿聯的本國公民，學業完全免費，包括大中小學(只限於政府公立學校)，同時還能領取一定金額的零花錢。值得一提的是，外籍務工人員的子女在阿聯上學也全部免費。公立學校的老師都不敢對學生太過嚴格。成績太差，家長一個電話是可以改的；小孩子跑到醫務室大鬧，護士也是一點辦法也沒有的。因為本地人其實並不多，就那麼幾個大家族，不知道哪個孩子就有點什麼土豪背景，到時候不講理的家長一個電話，就很有可能叫你卷舖蓋走人。阿聯公民如果到國外上大學，費用也都由國家買單，而且還發給學生每個月大約500英鎊的補助，成績好的學生還享有金額可觀的獎學金，甚至連父母妻兒陪讀的生活費也管。因此，阿聯學生到歐美國家上學，通常都不用再兼職打工。▋此外，還有……1、阿聯每年會用約20億元資助困難家庭；2、如果當地人與寡婦結婚，政府會給予更多的福利；3、工資不高的年輕人，在結婚時可向政府尋求幫助，通常情況下可以拿到15萬人民幣的費用用於婚宴；4、杜拜規定，外國人從事商業活動必須有一個當地人做保人，好比黑社會收保護費，每年收取一定費用。這也是當地人的一個生財之道；5、據知乎網友透露，杜拜當地人的低保是8000迪拉姆起。據現在的匯率換算，大概相當於13000多人民幣。先來看看杜拜令人崇拜的建築物吧▋ 關於杜拜的前世今生！想知道這個神奇國度原來什麼樣子嗎？就來看看城區內最主要的一條路SZR的變遷吧！杜拜的今天，離不開這個人的決策，這個人就是杜拜的國王。說到杜拜，這幾個標誌性工程是必須要說的。七星帆船酒店(Burj Al Arab)。亞特蘭蒂斯酒店！宏偉的填海工程，一度讓杜拜成為世界焦點。左邊是棕櫚島，右邊是The World。杜拜不同角度的最高樓——哈利法塔。看完標誌工程，一起看看杜拜夜晚的地圖吧。這個城市白天太陽足，每年至少300天有太陽；晚上這個城市同樣到處明亮，地下的石油驅動著數以億萬計的路燈。看看白天和晚上的對比吧。充足的能源讓杜拜的夜晚分外亮眼，光和影組合在一起成就了讓人驚嘆的效果。當然，杜拜的看點遠不止上面那些。這張照片的右邊是Jumeirah Lake Towers (JLT)，一共是79座樓，從2006年12月至2011年間陸續完工。令人驚嘆的是中間的人工湖，面積是73萬平方米，湖深3米，也就是說，人工挖掉了219萬立方米的沙土！這些沙土還不能夠用來填海，因為質量不夠好。所以像第八棕櫚島和世界島的填海用沙土必須從別地方想辦法，而人工湖這裡的沙土挖出來還必須另找地方安置。這個是杜拜Sheikh Zayed Road上的Emirates Towers，也是地標性建築。一座是辦公樓，另外一座則是酒店，它們的設計者是加拿大籍的華人女設計師Hazel WS Wong。杜拜的沙漠風光，絕對比海景更有特色。看到現在，是不是對杜拜有了新的了 解呢？,排行列舉
2,結婚近一年，林依晨素顏開心宣布：「家裡多了『新成員』啦！」,偶像劇女王林依晨去年升格人妻後，人氣不減反升，戲劇、廣告等代言活動不斷，雖然和老公臺灣、美國相隔兩地，不過林依晨表示自己挺享受跟先生小別勝新婚的甜蜜。而自從結婚後，林依晨最常被問及的就是「生子」的問題，對此她將南韓女星李英愛做為自己的榜樣，誇讚對方「她默默的把事情做到最好，和先生維持著很好的感情，生下龍鳳胎，又靠自己完成博士學位，她是一個太棒的例子。」林依晨坦言一旦懷孕及當了母親，人生勢必就會有不同的改變，生活跟考慮的事情會不同，重心也會不一樣，自己目前也不確定能否在「孩子VS.熱愛的表演工作」好好平衡。然而近日林依晨卻在微博開心宣布家中新成員，起初大家以為她即將成為人母，然而看了照片後才知道，原來這個「新成員」是領養來的狗狗「林CoCo」。林依晨在微博上寫著：「介紹一下家裡新成員：林CoCo小姐，請大家以領養代替購買！愛不需要分品種或身份貴賤…」並放上自己素顏與狗狗的合照。據悉，6歲的米克斯犬「林Coco」原本差點被安樂死，在藝人鄧九雲的幫助下免於死劫，卻遲遲找不到願意收養她的人。直到林依晨看到鄧九雲分享的故事和照片後，二話不說就決定要領養，讓「林Coco」終於找到願意照顧她的主人。而林依晨提倡「倡導以認養代替購買」以及「愛不需分品種」的正面能量，也讓網友淚推「晨神」果然是有愛心的偶像。「晨神」真的好棒棒~總是以身作則帶給社會滿滿的正能量，難怪小編會這麼愛她啊！分享出去，一起恭喜「林Coco」找到了愛牠的主人吧！,名人八卦
2,因賭博欠上千萬鉅額，他努力工作還債，現在更兼差成為UBER司機！,藝人馬國畢在2年前因為爆出簽賭而欠下5千萬鉅額，他為了不讓妻女跟著受苦忍痛結束了2年的婚姻。簽賭一事不僅讓馬國畢失去婚姻，就連演藝事業也遭受牽連一落千丈，長達半年沒有通告可接，這樣的結果讓馬國畢一度產生輕生念頭，幸虧最後堅持過來，決定為了女兒當個負責任的好爸爸，憑著零星的通告和客串演出，重新出發。在這2年拼命還債的日子，馬國畢除了演戲、接通告外，也曾被網友拍到在飲料店打工、擔任高空彈跳教練，只要一賺到錢就拿去還債，積極努力的正面態度獲得網友大讚。馬國畢因為想學做果汁，常在弟弟開設的飲料店幫忙。為賺錢還債，馬國畢也兼差高空彈跳教練。而為了增加收入，馬國畢現在還當起了UBER司機，每個月可以進帳10萬，加上他節流度日，將每個月的生活費控制在1萬元內，目前終於將債務還至剩1千多萬。據悉，馬國畢是用本名「鄭盛元」擔任UBER司機，很多客人都是上車後才發現司機是熟悉的臉孔，有的客人會多給他一點小費，有的客人還會和他傾吐心事，人生轉了一個彎的馬國畢說：「時間彈性，每天載客人去不一樣的地方，很新鮮！」馬國畢以本名鄭盛元」擔任UBER司機。而談到了妻兒，馬國畢感激地說「很感謝前妻當時沒跟我拿贍養費，女兒費用也大多靠她幫忙，我有多的錢就給她們。」至於是否還想跟前妻復合，他汗顏自嘲：「她條件那麼好，我虧欠她太多了，離開我是正確的選擇。」坦言若是前妻有新對象將會給予大方祝福。女兒小湯圓是馬國畢辛苦還債的最大動力。知錯能改最重要，雖然賭博行為不可取，然而這兩年來大家確實也看到馬國畢努力賺錢、還債的誠意。如今他也為自己所犯的錯誤負起一切責任，希望他早日還清債務，讓生活趕緊重上軌道。分享出去，為馬國畢加油吧！,名人八卦
2,蕭敬騰談起她當場淚崩，當年叛逆到像吸毒，這個「遺憾」是他永遠的痛...,蕭敬騰2007年參加《超級星光大道》的蕭敬騰憑藉著渾厚且帶有特色的嗓音在演藝圈暴紅，8年過去了，不但沒有被人淡忘，聲勢還一路看漲，不但贏得了金曲歌王，今年年收入更高達3.6億元。但事業成就一帆風順的他，卻有個一直留在心中的遺憾，每每談起這事眼眶就泛淚...在節目尋找安排下，蕭敬騰找到了十幾年前阿嬤一起擺攤的朋友，他留著當年蕭敬騰阿嬤擺攤的貨品，一見到蕭敬騰，馬上交給他所有阿嬤留下的貨物一看到阿嬤留下的東西，蕭敬騰馬上眼框泛淚，記憶中，家中總是有一堆帽子「你知道我為什麼這麼難過嗎？」他這樣告訴記者。當年家中經濟非常不好，爸爸和叔叔生意失敗，阿嬤一人賺錢撐起了家，靠賣這些東西把家裡打點的好。由於貨品完好如初，他決定保留一部份紀念，其餘義賣所得捐給婦女團體。蕭敬騰小時候與阿嬤的感情非常好在阿嬤患重病的後期，正值叛逆期的蕭敬騰卻像吸毒般的叛逆，他坦承：「我像吸了毒一樣的人，不知道在幹嘛，但我沒有吸毒，就是一個叛逆少年，沒有方向，不知道什麼東西是重要。是一個空殼，任何魔鬼都可以附在我身上。」年少輕狂的蕭敬騰，為了放學請朋友吃麥當勞甚至還偷過阿嬤的錢。從阿嬤病倒到過世，蕭敬騰只去醫院探望過一次，甚至連阿嬤得什麼病都不知道。影片中的訪談：最遺憾的，即使現在這麼成功，在阿嬤印象中，他仍然是那個叛逆且讓人擔心的小孩。蕭敬騰十分熱心公益，除了定期捐款，他稱「出發點是為了對得起自己」家中三隻貓三隻狗全是領養來的，蕭敬騰和當初是受虐流浪狗的「麻麻」合照，2小時就有15萬讚。除了金曲歌王，2012年蕭敬騰獲得了香港電影金像獎最佳新演員的殊榮。風欲靜而樹不止，子欲養而親不待。家人永遠是我們最珍貴的寶藏，相信在天堂，阿嬤一定也會引你為榮的。孝順，千萬要及時。分享出去讓更多人看看吧！,名人八卦
2,台北街頭一位老伯伯行動不便，一旁的壯碩男子做了這件事，讓他的臉書被留言擠爆了！,「台灣最美的風景是人」就算在社會新聞不斷的台灣現況，這句話仍然是值得驗證的。一位網友在「爆料公社」PO了一篇感動人心的文章，讓網友們大讚，社會上還是很多好人的！原PO說她有天看到路上一位老伯伯好像因為中風，所以行動不是很方便，走在路上好像都快跌倒了一樣，她還來不及問老伯伯，一位壯碩的男子就上前幫忙。本來送了老伯伯上公車後，過一會又看到老伯伯下了公車。原來他是搭錯公車了，為了不讓行動不便的老伯伯太麻煩，這位壯碩的男子索性直接攔了一台計程車，告訴司機老伯伯的狀況，並預先支付了所有車資。老伯伯這才被安全地送往目的地。而原PO也公布，原來這位壯碩男就是曾出演《新兵日記》的演員林道遠。她說：「突然覺得在這個寒冷的城市也好溫暖！」消息一出，網友們全紛紛大讚林道遠的善良，還有人宣傳林道遠在板橋開的燒烤店，直說要去給好人捧場。其實一個安定幸福的社會就是這樣，彼此間互相幫忙，別讓冷冽的天氣也冰凍了善良台灣人們的心！把這篇文章分享給身邊的親朋好友們，讓善行繼續循環下去吧！,名人八卦
